epoch,acc,loss,val_acc,val_loss
29,0.9950544958046565,0.015960427696431585,0.7591376863023421,1.3925388299716628
30,0.9949592372973542,0.016363585223316757,0.7709811923349894,1.4159507011377364
31,0.9949195462524478,0.016174736994812377,0.8050035486160397,1.1287345665621369
32,0.9951021250585443,0.01593258391866061,0.7765259048970902,1.4412284317255188
33,0.9951656307303947,0.015413828241242402,0.7727111426543648,1.361128726396432
34,0.9954990355076088,0.014737579888520739,0.7751064584811923,1.6629782641627757
35,0.995229136402245,0.014994546580437841,0.7843328601845281,1.6028928219891339
36,0.9953799623728894,0.01489653811325042,0.7881476224272533,1.6430823654676685
37,0.9956339850602907,0.014629506208693705,0.7834900638750887,1.472434431610588
38,0.9956498614782533,0.014216793924651258,0.7792317246273953,1.5256966650062964
39,0.9956339850602907,0.014224746043350271,0.7881919801277502,1.3719028878118908
40,0.995832440284823,0.013614521150550207,0.7883250532292406,1.5700504956429862
41,0.9954990355076088,0.014178580458074132,0.8013662171753017,1.1857309775245874
42,0.9957133671501036,0.013885802716456078,0.7669889992902768,1.5585264006432613
43,0.995943575210561,0.013338157200192173,0.7820262597586941,1.5607666120282127
44,0.995943575210561,0.013215832933761777,0.7906760113555713,1.3761866011883537
45,0.9958086256578791,0.013531104224737424,0.7877927608232789,1.5381984380731522
46,0.9959832662554674,0.012926393803977535,0.7877927608232789,1.2819260433051838
47,0.9958245020758416,0.012839913374358775,0.7737313697657914,1.6660732524542203
48,0.9961340922261119,0.013036927622031482,0.7893452803406671,1.3550144880692785
49,0.9962134743159249,0.012399029971810409,0.7929826117814053,1.4473348850049899
50,0.9961023393901868,0.01266919254477124,0.7958215046132009,1.481280226775989
51,0.9961817214799997,0.01229255046041715,0.7712473385379702,1.633779735557571
52,0.9960308955093552,0.012833670369553811,0.7820706174591909,1.5127984238610022
53,0.99624522715185,0.012114278494714203,0.8011444286728177,1.423892009799746
54,0.9960229573003739,0.012236006870181662,0.7845102909865153,1.7016599511448756
55,0.9963484238686068,0.011856670538597047,0.7845546486870121,1.6585911162319211
56,0.9963563620780612,0.011817456237962962,0.79874911284599,1.3743638925259634
57,0.996546879093139,0.01167074548028548,0.8020315826827538,1.7124641371416318
58,0.9964198677494384,0.011824983252106663,0.7869943222143364,1.7661757036208092
59,0.9962928564057377,0.011864392824542424,0.7972409510290986,1.6476354995376257
60,0.9964039913319489,0.011700713965596831,0.7872604684173172,1.6915964135216686
61,0.9963881149135132,0.011357158160473356,0.797152235628105,1.7449954158452659
62,0.9964119295404571,0.011401353201832134,0.7938697657913414,1.4335945837458792
63,0.996356362077588,0.011566342950700336,0.7934261887863733,1.5798053614335166
64,0.9961023393901868,0.012057252229943803,0.7943133427963094,1.62389707389751
65,0.996189659688981,0.011662470909140979,0.7783002129169624,1.8830248097987612
66,0.9961658450620371,0.012034084917329218,0.7865507452093683,1.7804833498933452
67,0.9963166710331548,0.01164242885238539,0.7976845280340668,1.525381732253507
68,0.9962214125249061,0.011824523940221977,0.7965755855216465,1.5279417062076464
69,0.9962928564057377,0.011445359354451385,0.8037615330021292,1.517857307402947
70,0.99624522715185,0.011656803769159337,0.7966199432221434,1.5632825146506575
71,0.9964992498392513,0.010981613311471768,0.7863733144073811,1.7743505640094208
72,0.9965230644661951,0.011017494341665256,0.7979506742370476,1.809504450044368
73,0.9965786319290642,0.010895085746089975,0.7993257629524485,1.662343110976446
74,0.9963722384955507,0.011167900975507697,0.8014105748757985,1.6071328818586552
75,0.9966818286458209,0.010406972116407353,0.7901880766501065,1.8368105499180942
76,0.9968009017805403,0.010253171443749973,0.7796309439318666,1.9113086392221255
77,0.9968326546164654,0.010449063571935473,0.7889904187366927,1.84772213493957
78,0.9966103847649893,0.011059376638341738,0.7972409510290986,1.8089325757547843
79,0.9968564692434093,0.010332117440845487,0.795333569907736,1.5581432197261482
80,0.9967691489446151,0.01014353562677988,0.7981724627395316,1.6682081446950532
81,0.996602446556008,0.010845994295882996,0.8082416607523066,1.598600819421373
82,0.9967850253625777,0.010078393356459622,0.787304826117814,1.9821007331268765
83,0.9969517277511848,0.00989288295553534,0.8112579843860894,1.492502039548266
84,0.996792963571559,0.010263308688760788,0.8084634492547906,1.5310804545139065
85,0.996848531034428,0.010182565135270818,0.8094836763662172,1.6985242576401145
86,0.9966897668548023,0.010379910858245352,0.8026969481902059,1.5506653367330878
87,0.9970311098409976,0.009599399788908811,0.7943577004968062,1.9174539411719427
88,0.996959665960166,0.010011257597588507,0.7944464158977999,1.82873394499441
89,0.9969358513332222,0.0096477274509321,0.794402058197303,1.8993500974941457
90,0.9967850253625777,0.01011232969863707,0.8199964513839603,1.480192971724496
91,0.9969120367062784,0.010035258306328785,0.8054914833215047,1.7887436295968577
92,0.9971581211851714,0.009571910585700862,0.7902324343506033,1.9060705484144225
93,0.9968088399895215,0.010050623169389756,0.7997693399574166,1.5061739148866884
94,0.9968564692434093,0.009996914694621979,0.7997249822569198,1.6217972625435626
95,0.9970469862589603,0.009509242851579867,0.798305535841022,1.9905550888110932
96,0.997039048049979,0.009530773460980333,0.8029630943931867,1.6395505574935714
97,0.9970708008859042,0.009584181774485825,0.7801188786373314,1.8151505100464804
98,0.997150182975717,0.009526184881054226,0.8047817601135557,1.7886488721715887
99,0.9969676041691473,0.009447798161280704,0.79555535841022,1.8542433003105112
